446,424,27,84
448,424,27,84
449,424,27,84
449,423,28,84
449,422,28,84
449,421,29,84
449,421,31,84
448,421,33,84
448,421,35,84
450,419,35,84
451,418,35,84
453,416,35,84
455,415,35,84
458,413,35,84
460,412,35,84
461,411,34,84
462,410,33,84
463,409,32,84
464,408,32,84
465,408,31,84
466,407,31,84
466,406,31,84
467,405,31,84
467,404,31,84
468,403,31,82
468,402,31,81
469,401,31,79
469,400,31,79
470,398,31,80
470,397,31,80
471,396,31,81
471,394,31,82
472,393,31,83
473,391,31,84
474,390,31,85
475,388,31,86
475,387,31,87
475,386,31,87
475,385,31,88
476,384,31,88
477,383,32,88
478,382,32,88
479,381,32,88
481,379,32,88
482,378,32,88
484,376,32,88
486,375,32,88
488,373,32,88
490,371,32,88
491,368,32,88
493,366,32,88
495,365,32,88
497,363,32,88
499,362,32,88
501,360,32,88
503,359,32,88
505,357,32,88
507,356,32,88
509,355,32,87
511,354,32,87
512,353,32,87
512,352,32,87
513,351,32,87
515,350,32,87
516,348,32,87
518,347,32,87
519,346,32,87
521,344,32,87
522,343,32,87
524,342,32,85
525,340,32,84
527,339,32,82
528,338,32,83
528,337,32,83
529,336,32,84
530,335,32,85
530,335,32,85
531,334,32,86
532,333,32,87
533,333,32,88
534,332,32,89
535,331,32,89
536,330,32,89
537,329,32,89
538,328,32,89
538,327,32,89
539,326,32,89
540,325,32,87
540,325,32,85
541,324,32,83
541,324,32,83
542,323,32,83
542,323,32,83
542,322,32,83
543,322,32,83
543,321,32,83
543,321,32,84
544,321,32,84
544,321,32,85
545,320,32,86
545,320,32,88
546,319,32,89
546,318,32,89
547,318,32,89
547,317,32,89
548,316,32,87
548,316,32,85
549,315,32,83
549,315,32,82
549,314,32,82
549,314,32,81
549,314,32,81
549,314,32,81
549,314,32,81
549,313,32,82
550,313,31,83
550,312,31,84
550,312,31,84
549,312,31,85
549,312,31,85
549,311,31,85
549,311,31,85
549,310,31,85
549,309,31,85
550,309,31,85
550,308,31,85
550,307,31,83
550,307,31,81
550,306,31,79
550,306,31,79
550,306,31,79
550,306,31,79
550,306,31,80
550,306,31,81
550,306,31,82
550,306,31,83
549,305,31,83
549,305,31,84
549,305,31,84
548,304,31,84
548,304,31,84
548,304,31,84
548,303,31,85
548,303,31,85
548,303,31,83
548,302,31,82
