388,79,17,12
389,82,17,12
391,84,17,12
392,84,17,12
392,85,17,12
393,85,17,12
390,87,17,12
388,89,17,12
385,91,17,12
382,94,17,12
380,97,17,12
377,100,17,12
375,102,17,12
374,104,17,12
372,106,17,12
370,109,17,12
368,113,17,12
366,116,17,12
366,119,17,12
365,122,17,12
365,125,17,12
365,125,17,12
365,126,17,12
365,126,17,12
365,127,17,12
366,127,17,12
366,128,17,12
366,128,19,12
367,128,20,12
367,128,22,12
368,126,22,12
368,124,22,12
369,122,22,12
369,121,23,12
369,120,23,12
369,119,24,12
370,117,24,12
372,114,24,12
373,112,24,12
373,109,24,12
374,107,24,12
374,104,24,12
375,103,24,12
375,103,24,12
376,102,24,12
379,102,24,12
383,103,24,12
386,103,24,12
387,104,24,12
387,106,24,12
388,107,24,12
389,106,24,12
389,104,24,12
390,103,24,12
390,102,24,12
390,102,24,12
390,101,24,12
389,99,24,12
389,97,24,12
388,95,24,12
388,94,24,12
387,93,24,12
387,92,24,12
386,91,24,12
385,89,24,12
384,88,24,12
383,88,24,12
383,89,24,12
382,89,24,12
383,88,21,12
384,86,19,12
385,85,16,12
384,83,16,12
383,81,16,12
382,79,16,12
381,78,15,11
380,76,14,10
379,75,13,9
377,75,13,9
375,74,13,9
373,74,13,9
372,75,12,9
370,76,12,8
369,77,11,8
368,77,10,8
368,76,8,7
367,76,7,7
366,75,7,7
364,74,7,7
363,73,7,7
362,73,7,7
362,73,7,7
361,73,7,7
