413,319,12,38
411,318,16,38
411,319,19,38
411,321,18,36
410,320,18,36
413,321,17,39
412,322,18,41
413,326,16,40
410,328,17,38
412,328,16,39
410,325,18,43
412,328,15,39
409,329,18,40
410,330,16,39
409,330,17,37
408,331,17,39
410,332,16,42
412,335,15,41
412,338,16,40
410,336,16,43
407,340,17,44
407,340,17,41
410,342,16,37
410,344,14,36
410,345,14,36
408,346,16,40
409,347,12,41
402,347,17,39
402,349,15,38
403,351,14,36
395,353,21,36
392,355,23,34
389,356,26,34
388,356,25,35
389,359,20,34
388,363,19,34
383,367,23,32
379,369,27,31
376,372,31,25
369,375,37,25
369,374,30,28
371,354,28,50
372,363,29,39
371,362,25,42
368,364,21,40
359,366,26,37
351,372,34,30
348,379,36,22
350,381,33,23
348,380,28,29
348,379,19,30
349,381,17,29
348,383,18,30
348,381,18,27
348,382,18,29
348,379,16,30
343,378,21,31
340,377,21,34
338,377,23,34
338,377,20,35
339,374,19,37
341,375,19,37
342,374,18,39
343,374,15,37
341,374,16,40
339,376,13,40
337,375,15,43
340,376,13,43
338,377,12,42
337,377,13,43
341,377,11,40
340,376,12,38
335,376,14,39
336,379,14,38
333,380,16,36
334,379,16,41
324,381,22,36
324,380,22,39
323,382,23,34
320,381,25,37
322,379,19,39
322,376,18,38
322,377,14,40
321,378,12,39
318,379,11,38
312,381,18,39
310,380,16,41
311,378,14,39
306,382,20,37
303,384,23,36
304,382,19,40
304,381,18,39
303,383,15,39
301,384,13,41
295,385,15,38
294,384,16,37
291,381,13,39
289,385,20,34
287,384,18,38
284,384,19,40
281,384,22,39
282,383,17,37
280,384,17,39
276,384,16,40
275,384,16,40
273,381,12,40
269,385,18,36
265,385,20,35
262,384,22,37
261,381,23,39
260,385,19,39
263,384,17,40
260,384,14,38
259,381,13,38
254,384,14,40
251,386,15,42
247,387,17,38
244,389,21,36
243,387,22,37
239,388,23,37
237,388,22,36
237,387,19,37
234,389,20,35
234,390,16,35
233,389,15,38
231,389,15,40
226,389,18,37
222,389,22,39
219,390,25,38
221,390,21,39
222,390,19,39
218,387,16,41
219,389,11,36
217,388,14,39
215,392,11,37
211,390,15,37
209,394,16,36
204,390,20,42
207,394,16,38
206,391,14,38
206,392,14,37
204,392,11,35
200,391,11,38
195,391,12,38
192,393,12,38
192,391,13,39
191,392,16,39
191,393,14,36
189,393,16,38
186,392,17,40
186,394,14,35
182,393,17,35
181,392,16,37
179,392,18,37
178,392,16,38
177,396,16,35
175,393,18,36
175,393,18,36
174,393,18,38
174,393,16,36
171,392,17,35
168,387,16,38
167,386,15,39
164,386,19,41
162,386,20,41
162,387,22,41
162,387,22,41
163,385,20,40
162,386,22,41
160,386,21,41
161,384,14,42
157,386,14,41
157,386,15,41
156,385,16,43
157,388,14,40
156,388,14,40
157,385,12,41
157,385,13,43
153,387,16,39
154,389,14,39
153,386,14,40
153,389,15,38
150,389,16,40
151,391,16,39
154,391,15,38
153,389,17,38
155,389,13,38
150,386,15,43
146,388,17,41
148,391,14,39
148,390,14,40
148,391,14,39
146,390,17,39
147,391,15,38
150,389,15,38
151,389,16,39
150,389,16,42
147,390,16,39
144,391,16,42
143,389,17,41
143,390,15,39
144,391,15,37
145,391,17,39
145,390,16,40
144,391,15,41
146,391,16,39
144,392,15,40
143,392,14,38
139,390,17,39
144,388,13,40
141,388,15,42
138,391,17,38
137,391,18,40
139,390,17,39
141,391,15,40
140,391,15,41
138,392,18,41
138,393,17,39
138,394,14,38
135,392,16,39
138,392,15,37
138,390,16,41
141,390,12,39
137,389,14,41
136,389,16,39
132,390,18,40
135,392,16,40
134,394,18,40
133,395,16,37
135,397,13,36
134,398,14,38
134,395,18,41
134,392,17,39
132,392,18,40
133,393,15,39
131,392,14,36
132,392,15,41
128,393,17,39
128,394,18,37
130,395,17,37
129,394,17,40
129,397,15,37
132,396,14,36
134,394,13,38
133,394,13,40
131,393,12,39
129,396,15,37
129,395,14,39
128,397,13,36
131,397,12,39
133,397,14,40
132,399,15,36
131,402,14,37
133,402,12,32
134,401,12,37
134,399,11,37
136,400,14,36
136,397,15,38
134,400,15,33
133,401,16,36
134,403,16,33
132,403,20,36
135,403,19,36
137,402,19,34
138,403,18,35
137,402,15,35
140,401,16,37
137,401,18,38
142,400,14,37
144,398,14,36
143,399,14,39
142,403,15,37
143,403,12,40
146,404,13,40
142,404,14,42
143,406,16,38
145,405,16,39
147,405,15,36
147,407,16,35
150,406,12,40
149,407,12,36
147,408,14,40
147,410,15,39
147,412,12,35
146,412,14,37
146,412,18,36
149,411,15,38
150,414,18,36
153,413,16,38
154,415,15,33
153,414,16,37
151,413,15,36
152,413,15,34
150,412,17,35
146,414,21,35
152,413,16,37
154,416,19,33
155,416,16,37
156,415,16,39
157,416,15,39
156,417,15,39
157,418,14,38
161,416,13,42
158,419,15,37
160,418,17,39
160,417,14,37
159,417,16,38
158,420,18,37
161,421,17,38
159,421,17,39
161,426,13,35
165,424,12,36
163,422,14,39
166,422,13,36
166,422,13,36
167,422,16,37
163,422,19,37
164,426,16,35
163,427,17,36
168,426,15,38
169,424,13,36
167,423,14,38
168,425,15,37
171,422,14,40
169,422,16,41
170,424,13,39
170,426,13,40
171,427,12,39
167,424,15,40
168,426,14,37
170,426,15,40
173,427,16,39
170,429,19,39
170,429,19,39
172,431,20,35
170,429,20,37
172,430,18,36
177,431,15,38
177,429,15,37
175,429,16,36
176,429,15,37
180,429,14,35
183,430,18,36
180,431,21,37
180,434,26,35
180,433,25,36
179,435,28,36
175,436,32,33
175,434,35,34
175,439,39,29
173,438,44,26
177,438,46,28
182,430,44,37
178,427,48,40
182,425,46,45
183,428,50,41
195,429,37,35
204,430,29,37
206,427,29,40
208,423,41,41
205,430,42,35
210,430,45,35
209,439,51,28
209,443,51,24
212,441,47,27
216,437,43,28
216,434,43,32
218,433,40,35
224,431,37,36
226,432,30,35
226,430,28,37
227,429,27,38
228,429,29,39
226,432,38,34
224,434,40,29
222,438,47,26
230,430,48,36
234,427,42,38
231,425,44,39
235,424,49,40
242,427,40,35
255,428,31,35
258,429,33,36
262,429,41,37
260,431,41,33
259,433,45,35
260,441,52,31
255,444,57,26
264,446,50,26
264,444,47,30
267,442,46,29
266,442,45,31
268,440,42,32
270,442,41,32
271,439,35,31
268,439,35,32
267,439,37,33
266,438,29,31
270,438,25,33
270,440,24,35
270,442,22,36
