728,512,14,10
730,510,14,9
731,510,13,8
732,509,13,10
732,510,13,10
733,510,10,9
733,508,11,10
732,508,15,9
732,506,15,11
733,506,17,11
733,507,16,10
736,506,13,12
738,508,11,6
736,506,15,11
737,505,15,10
737,506,15,10
739,506,16,8
739,505,14,10
740,503,14,11
740,503,15,11
741,505,14,9
740,504,16,9
742,503,14,8
744,505,14,9
744,502,12,10
744,502,14,8
743,501,16,10
745,502,15,8
746,501,13,9
747,500,15,10
746,502,14,8
746,500,14,10
748,500,13,9
750,498,14,11
749,498,16,11
750,498,14,10
749,498,17,10
749,497,15,11
752,497,15,11
753,497,15,10
752,496,16,11
754,495,14,13
756,496,16,9
754,494,13,10
756,493,13,12
757,494,14,12
756,494,14,9
756,494,15,9
759,492,15,10
756,493,20,8
757,492,15,10
757,491,17,11
758,491,17,9
760,491,13,11
760,490,16,11
761,490,13,11
760,491,16,9
760,489,16,11
762,488,15,12
762,487,16,12
761,489,17,10
761,487,17,11
763,489,16,9
764,488,13,10
763,486,15,13
763,486,15,11
764,486,15,11
764,486,15,10
764,485,15,10
764,485,16,11
763,485,13,9
764,486,16,9
765,484,15,10
766,482,15,11
766,479,18,14
764,482,17,12
764,482,16,10
767,482,15,12
765,482,19,11
767,482,13,8
766,481,14,10
767,478,14,11
766,481,14,9
768,480,12,10
766,479,15,10
765,479,16,9
765,478,15,10
767,478,13,10
768,478,12,10
767,478,16,12
768,478,15,10
768,478,13,9
767,477,15,9
768,476,14,9
769,475,15,7
770,475,16,11
767,476,16,10
768,475,14,9
768,474,14,8
767,473,16,10
770,473,15,11
769,474,14,8
768,472,14,9
769,470,15,12
769,471,13,11
770,472,12,9
768,470,15,10
768,470,14,10
768,470,16,8
768,470,16,9
768,470,15,10
768,469,14,10
768,469,16,10
768,468,16,10
768,468,17,10
768,468,15,10
768,466,16,9
768,466,12,10
768,466,12,10
768,464,13,13
769,466,15,10
768,464,12,11
769,463,12,12
768,463,12,11
767,465,12,10
768,464,12,10
767,462,13,12
768,462,12,12
768,462,13,11
767,462,13,9
768,461,13,13
767,462,13,10
766,462,14,9
767,461,16,9
767,459,14,11
767,459,13,12
764,458,18,12
764,458,15,10
764,457,15,12
765,459,16,9
764,457,16,11
764,456,16,11
764,458,16,10
766,458,12,8
765,458,11,8
765,455,11,9
764,456,13,9
765,455,9,9
764,457,12,9
764,453,14,11
764,454,12,10
764,454,15,9
764,453,15,10
764,451,12,11
764,452,12,10
764,452,12,12
762,453,14,9
763,449,13,11
763,450,14,12
761,450,16,9
764,450,12,12
763,450,11,8
761,450,15,8
762,450,12,9
761,449,12,10
762,448,12,11
763,446,12,11
761,447,11,11
761,446,12,10
762,448,12,8
761,447,13,8
760,447,15,7
760,446,15,8
761,446,11,9
760,447,13,7
760,446,12,8
760,446,12,8
761,445,11,10
759,445,13,8
760,446,11,5
759,445,11,7
758,443,11,9
760,442,9,9
760,443,8,9
759,441,10,11
760,444,14,6
757,442,11,7
758,442,10,8
757,442,11,8
758,442,10,6
756,441,13,9
756,440,13,9
756,440,11,9
757,440,11,9
759,438,9,8
757,440,10,8
756,437,11,10
755,440,11,7
755,439,12,7
754,438,12,8
756,437,9,11
753,437,14,9
753,436,11,10
752,437,12,9
755,437,13,9
754,437,11,9
754,435,11,10
752,436,12,8
752,434,10,9
752,436,12,7
752,434,13,8
752,434,11,10
753,432,10,10
752,433,8,11
752,433,10,9
750,433,10,9
