645,8,16,16
644,14,15,20
644,21,14,23
643,36,15,22
642,51,17,21
641,66,18,20
640,77,18,21
639,87,18,22
638,98,18,23
638,111,17,21
637,125,17,20
637,138,16,18
637,149,15,18
636,161,14,19
636,172,13,19
634,182,14,20
631,193,16,20
629,203,17,21
626,205,17,21
624,206,17,20
621,208,17,20
618,208,17,20
616,209,17,19
613,209,17,19
608,209,17,20
603,208,18,21
598,208,18,22
596,209,18,21
595,211,17,19
593,212,17,18
593,210,16,19
594,209,15,21
594,207,14,22
594,207,15,21
593,208,17,19
593,208,18,18
593,207,18,19
593,205,19,21
593,204,19,22
592,204,20,21
592,204,20,21
591,204,21,20
590,202,20,20
590,201,19,21
589,199,18,21
588,199,19,20
588,200,19,20
587,200,20,19
586,199,19,20
586,198,18,20
585,197,17,21
584,196,18,21
583,195,18,20
582,194,19,20
582,194,19,20
583,193,18,20
583,193,18,20
583,193,18,20
584,193,19,20
584,193,19,20
585,192,19,20
585,192,20,19
586,191,20,19
586,191,20,19
587,191,20,20
587,191,20,20
587,191,20,20
586,190,21,21
586,190,21,21
585,190,21,21
585,189,20,20
584,189,20,20
584,189,20,19
583,189,20,19
583,189,20,18
584,189,20,18
585,188,19,17
586,188,19,17
586,187,19,17
587,187,20,18
587,186,20,18
587,186,20,18
586,187,20,18
586,187,20,18
584,187,20,17
582,188,20,17
580,188,20,16
579,187,20,17
577,187,20,17
576,186,20,18
574,186,20,18
573,186,19,19
571,186,19,19
567,186,20,19
564,186,21,19
560,186,22,19
557,187,21,18
554,187,21,18
551,188,20,17
545,187,21,18
540,186,21,19
534,185,22,20
529,186,23,20
525,186,23,20
520,187,24,20
516,187,24,20
511,186,23,19
507,186,23,19
505,186,23,19
502,186,23,18
500,186,23,18
500,185,23,18
500,185,22,18
500,184,22,18
501,184,22,18
501,183,22,18
502,183,22,18
503,183,22,18
504,182,22,17
505,182,22,17
506,181,22,18
506,181,22,18
507,180,22,19
508,179,22,19
509,179,23,19
510,178,23,19
511,178,22,19
513,177,22,18
514,177,21,18
514,176,22,18
515,175,23,19
515,174,24,19
516,174,23,19
518,173,22,19
519,173,21,19
519,172,21,19
520,172,22,19
520,171,22,19
520,171,23,18
521,171,23,18
521,171,24,17
521,170,23,18
521,169,22,18
521,168,21,19
520,168,22,19
520,167,24,20
519,167,25,20
520,167,25,20
520,166,26,20
521,166,26,20
523,166,25,19
524,166,23,18
526,166,22,17
526,166,22,17
527,165,23,16
527,165,23,16
527,164,23,17
526,163,23,17
