471,286,51,40
470,282,56,41
472,278,50,41
474,270,52,44
474,271,51,43
476,267,49,41
472,261,53,41
470,255,52,43
466,251,56,44
468,247,52,44
467,244,54,49
467,240,54,47
466,236,56,49
468,234,55,46
471,229,51,48
472,226,54,47
469,225,57,46
467,223,54,48
467,221,51,44
465,216,53,44
460,215,53,45
458,207,52,52
460,209,52,50
458,208,54,52
458,207,52,48
457,204,57,52
465,204,50,52
472,207,53,48
472,205,53,50
482,208,55,51
494,210,53,49
508,213,58,51
522,215,56,50
540,222,54,47
541,220,53,51
552,226,57,49
563,231,50,49
565,236,56,50
566,243,55,49
570,248,53,51
571,248,51,47
578,254,52,53
589,260,50,54
592,268,58,54
600,275,55,52
607,282,53,54
603,282,59,52
606,287,60,54
614,288,56,59
618,293,56,54
622,296,55,53
623,301,55,54
624,298,58,56
620,296,59,50
616,299,55,52
626,303,61,56
631,305,57,58
633,305,58,58
632,307,59,56
633,310,59,50
630,307,62,57
634,309,58,57
636,311,59,52
638,310,57,52
638,311,56,52
638,310,60,54
640,311,60,52
641,313,56,48
634,310,63,54
634,307,60,52
634,306,57,53
630,303,58,56
630,303,58,55
629,305,58,57
630,306,52,55
626,304,56,54
626,303,54,56
620,304,57,52
621,306,55,51
620,303,54,56
616,305,55,57
621,307,52,52
619,307,55,54
619,307,54,55
619,311,54,50
616,307,55,56
612,308,57,56
610,309,56,54
610,307,53,56
607,308,54,55
605,308,52,54
598,307,53,52
594,307,53,52
590,306,52,54
590,307,54,56
587,307,50,53
582,308,52,53
577,309,53,51
575,308,53,53
572,306,50,52
572,308,53,52
569,307,53,52
568,307,50,54
563,311,52,49
563,308,51,52
558,309,54,50
562,309,49,51
556,308,51,54
554,304,51,51
549,304,50,52
545,302,52,54
542,302,51,54
541,302,52,52
537,303,52,52
534,300,52,50
530,299,52,52
526,296,50,49
520,294,50,53
521,294,51,53
517,291,50,52
510,290,52,52
502,285,52,54
495,283,53,53
487,279,51,51
488,276,50,54
482,276,49,51
474,271,52,53
466,267,48,52
459,263,51,55
450,259,49,54
451,259,50,52
442,255,50,55
434,251,50,53
426,247,50,54
419,246,47,52
409,242,45,49
409,241,49,53
400,239,50,55
392,239,48,52
385,242,46,49
379,238,45,54
375,238,45,54
366,239,43,53
365,240,46,53
357,241,46,53
354,243,44,52
350,246,43,51
345,251,45,52
345,253,42,56
345,255,40,52
344,260,42,53
342,271,44,48
339,275,43,52
342,285,42,51
341,291,44,52
344,289,39,55
342,295,43,53
347,301,39,54
348,311,40,50
348,314,41,55
351,321,42,51
349,319,43,54
352,325,44,53
356,329,43,52
358,334,43,49
361,335,42,51
363,337,42,51
361,336,45,51
364,335,43,53
366,339,40,49
367,337,41,49
366,336,44,53
371,335,41,50
370,335,41,51
372,336,38,48
372,334,38,50
374,335,40,50
374,333,40,49
376,331,40,49
378,332,39,47
376,328,43,52
373,329,43,48
381,329,38,46
379,325,40,47
380,324,39,49
378,324,41,49
377,324,38,43
376,321,38,47
373,321,39,44
372,317,39,48
372,317,40,47
372,317,39,44
370,314,38,46
368,312,40,47
365,309,39,48
361,308,40,47
360,306,36,45
359,306,38,48
356,302,37,47
353,303,37,44
348,302,39,45
345,298,39,47
343,298,37,44
342,297,40,48
340,297,39,47
336,298,43,46
339,297,38,49
338,299,37,43
337,298,37,45
336,298,37,46
333,298,41,47
335,300,36,43
330,297,39,47
331,299,37,46
328,298,41,48
330,299,38,45
329,299,39,46
329,301,37,42
330,300,37,46
330,302,36,42
327,301,38,45
327,298,38,48
327,301,37,48
326,302,35,44
326,303,34,43
326,299,34,45
329,302,32,44
325,300,38,46
327,302,35,41
326,302,36,44
328,303,34,43
330,303,34,43
331,303,34,42
331,304,33,42
331,303,34,41
330,304,35,42
332,303,36,43
333,302,33,40
332,301,36,42
332,301,35,44
333,298,35,43
331,298,35,43
332,294,33,44
331,291,35,44
331,289,36,45
330,288,36,44
330,284,35,47
327,280,35,41
327,275,31,43
320,270,33,40
314,265,38,46
316,265,36,45
313,262,32,40
304,258,39,43
304,254,34,42
300,248,34,42
298,245,31,45
297,247,31,42
293,242,34,41
289,239,34,45
285,238,32,42
281,233,34,43
278,232,34,42
279,233,30,41
272,231,35,39
267,226,32,44
260,226,34,39
255,223,34,41
252,223,32,41
249,222,34,41
241,222,36,40
243,222,31,40
238,226,34,42
231,226,37,43
231,230,33,43
233,232,32,39
228,236,36,41
226,239,38,40
226,243,36,41
228,247,38,44
230,254,37,40
228,255,40,41
232,262,36,38
236,268,36,38
237,274,41,40
246,281,37,40
251,291,37,38
250,288,38,42
254,296,41,36
256,304,45,34
260,308,40,34
263,312,41,34
262,313,46,35
264,316,45,33
263,316,44,33
262,320,43,27
260,317,41,29
254,315,42,31
242,313,44,29
243,316,43,29
240,310,40,32
232,311,40,27
224,307,43,31
223,306,37,29
216,305,38,28
212,309,40,25
205,305,41,26
199,306,41,23
193,301,40,24
187,302,42,24
181,302,38,21
179,298,42,27
173,298,41,24
161,299,43,23
160,298,38,21
150,297,42,22
144,292,39,26
144,292,40,26
136,295,40,24
132,290,37,26
123,292,45,24
119,290,43,25
120,296,44,23
122,297,40,25
126,304,42,23
136,306,41,26
162,313,34,25
180,321,32,23
200,330,28,24
200,328,27,26
216,336,28,27
222,345,30,26
237,350,24,23
237,350,24,23
235,353,37,29
234,353,39,28
238,356,37,28
239,359,41,27
244,362,39,26
248,364,43,29
252,366,45,28
263,367,39,31
264,366,40,30
272,372,41,31
284,371,39,35
292,375,40,31
302,379,41,29
308,382,45,31
312,383,41,28
320,386,42,29
326,386,43,31
332,394,46,26
341,394,40,30
347,396,41,32
349,394,39,32
354,398,42,32
364,399,44,33
369,402,45,29
380,402,41,33
387,404,45,37
391,405,43,34
394,406,44,35
404,411,48,33
