105,121,8,9
101,123,9,10
97,123,11,10
94,128,9,10
90,130,9,10
88,132,10,10
83,134,10,9
81,138,8,10
78,138,9,10
74,142,10,9
69,143,11,9
69,145,9,10
65,147,9,11
62,150,9,10
62,150,10,12
65,154,8,10
65,156,10,10
66,158,9,10
68,158,9,11
70,161,8,11
70,161,10,12
72,163,9,13
73,166,8,12
73,166,10,11
74,170,11,9
75,169,10,11
75,170,13,11
77,174,9,9
78,175,11,10
79,177,10,10
80,178,11,12
81,180,11,11
82,182,10,9
84,182,10,11
85,184,8,11
84,186,11,10
85,187,12,10
89,189,10,9
88,190,11,11
89,191,10,11
90,193,11,9
91,194,10,10
93,194,10,11
92,197,13,12
93,196,12,12
93,198,12,12
95,200,13,12
97,200,9,11
97,202,11,12
97,203,12,10
99,204,10,11
99,206,10,11
101,206,10,12
101,207,11,12
102,207,10,13
102,209,11,12
103,210,10,12
104,210,10,12
105,211,10,13
105,211,10,13
106,213,9,11
106,215,11,11
107,214,10,12
106,215,11,11
107,215,12,12
109,218,10,9
109,218,11,12
109,219,11,10
109,219,11,10
110,218,11,12
110,221,11,9
111,220,10,10
113,222,8,7
111,222,12,10
112,222,9,7
111,222,12,11
113,222,10,9
112,225,12,7
111,222,14,10
112,222,12,10
113,223,12,8
113,221,11,11
112,222,13,9
113,222,11,12
113,222,12,11
113,221,13,13
113,222,12,10
113,222,12,12
113,222,11,10
113,222,11,10
113,221,12,12
113,222,10,9
113,222,11,11
114,222,11,9
114,222,10,11
113,222,11,11
115,222,10,11
113,222,12,9
113,222,12,10
113,222,14,12
113,222,12,10
113,223,12,8
111,222,13,9
120,222,10,9
122,222,11,9
126,220,8,8
135,229,8,8
127,227,12,10
115,220,10,11
113,220,12,10
113,222,11,8
111,222,12,9
114,222,11,7
112,222,12,8
113,222,12,5
112,222,13,8
112,222,12,7
114,222,12,8
112,222,13,8
112,221,13,10
113,222,12,8
112,222,12,8
113,222,12,9
113,222,13,8
113,222,12,10
113,222,12,10
112,223,12,10
113,222,13,9
113,222,10,8
112,222,12,10
113,223,11,7
113,224,11,7
113,223,10,8
